Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$VolumeInstructionContext,volumeInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$VolumeInstructionContext,volumeInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$UserInstructionContext,userInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$UserInstructionContext,userInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$WorkdirInstructionContext,workdirInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$WorkdirInstructionContext,workdirInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgInstructionContext,argInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgInstructionContext,argInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$OnbuildInstructionContext,onbuildInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$OnbuildInstructionContext,onbuildInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$StopsignalInstructionContext,stopsignalInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$StopsignalInstructionContext,stopsignalInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckInstructionContext,healthcheckInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckInstructionContext,healthcheckInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckOptionsContext,healthcheckOptions,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckOptionsContext,healthcheckOptions,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckOptionContext,healthcheckOption,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HealthcheckOptionContext,healthcheckOption,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellInstructionContext,shellInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellInstructionContext,shellInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$MaintainerInstructionContext,maintainerInstruction,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$MaintainerInstructionContext,maintainerInstruction,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$FlagsContext,flags,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$FlagsContext,flags,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$FlagContext,flag,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$FlagContext,flag,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ExecFormContext,execForm,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ExecFormContext,execForm,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormContext,shellForm,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormContext,shellForm,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormTextContext,shellFormText,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormTextContext,shellFormText,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormTextElementContext,shellFormTextElement,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ShellFormTextElementContext,shellFormTextElement,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocContext,heredoc,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocContext,heredoc,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocPreambleContext,heredocPreamble,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocPreambleContext,heredocPreamble,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PreambleElementContext,preambleElement,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PreambleElementContext,preambleElement,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocBodyContext,heredocBody,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocBodyContext,heredocBody,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocContentContext,heredocContent,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocContentContext,heredocContent,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocEndContext,heredocEnd,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$HeredocEndContext,heredocEnd,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonArrayContext,jsonArray,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonArrayContext,jsonArray,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonArrayElementsContext,jsonArrayElements,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonArrayElementsContext,jsonArrayElements,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonStringContext,jsonString,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$JsonStringContext,jsonString,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ImageNameContext,imageName,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ImageNameContext,imageName,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$StageNameContext,stageName,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$StageNameContext,stageName,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelPairsContext,labelPairs,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelPairsContext,labelPairs,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelPairContext,labelPair,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelPairContext,labelPair,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelKeyContext,labelKey,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelKeyContext,labelKey,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelValueContext,labelValue,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelValueContext,labelValue,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelOldValueContext,labelOldValue,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelOldValueContext,labelOldValue,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelOldValueElementContext,labelOldValueElement,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$LabelOldValueElementContext,labelOldValueElement,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PortListContext,portList,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PortListContext,portList,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PortContext,port,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PortContext,port,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvPairsContext,envPairs,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvPairsContext,envPairs,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvPairContext,envPair,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvPairContext,envPair,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvKeyContext,envKey,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvKeyContext,envKey,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvValueEqualsContext,envValueEquals,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvValueEqualsContext,envValueEquals,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvValueSpaceContext,envValueSpace,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvValueSpaceContext,envValueSpace,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvTextEqualsContext,envTextEquals,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvTextEqualsContext,envTextEquals,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvTextElementEqualsContext,envTextElementEquals,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$EnvTextElementEqualsContext,envTextElementEquals,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SourceListContext,sourceList,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SourceListContext,sourceList,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SourcePathContext,sourcePath,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SourcePathContext,sourcePath,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$DestinationContext,destination,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$DestinationContext,destination,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$DestinationPathContext,destinationPath,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$DestinationPathContext,destinationPath,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PathContext,path,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PathContext,path,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PathListContext,pathList,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$PathListContext,pathList,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$VolumePathContext,volumePath,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$VolumePathContext,volumePath,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$UserSpecContext,userSpec,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$UserSpecContext,userSpec,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgNameContext,argName,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgNameContext,argName,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgValueContext,argValue,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$ArgValueContext,argValue,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SignalContext,signal,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$SignalContext,signal,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$TextContext,text,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$TextContext,text,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$TextElementContext,textElement,throws-declaration,RecognitionException,propagate,,
rewrite-docker/src/main/java/org/openrewrite/docker/internal/grammar/DockerParser.java,org.openrewrite.docker.internal.grammar.DockerParser$TextElementContext,textElement,try-catch,RecognitionException,custom,,
rewrite-docker/src/main/java/org/openrewrite/docker/search/EolImage.java,org.openrewrite.docker.search.EolImage,loadEolImages,try-catch,Exception,recover,,
rewrite-docker/src/test/java/org/openrewrite/docker/LocalDockerParser.java,org.openrewrite.docker.LocalDockerParser,main,throws-declaration,Exception,propagate,,
rewrite-docker/src/test/java/org/openrewrite/docker/LocalDockerParser.java,org.openrewrite.docker.LocalDockerParser$ParseResult,findDockerFiles,try-catch,IOException,wrap,,
rewrite-docker/src/test/java/org/openrewrite/docker/LocalDockerParser.java,org.openrewrite.docker.LocalDockerParser$ParseResult,printSummary,throws-declaration,Exception,propagate,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$ReplacementStrategy,main,throws-declaration,Exception,propagate,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$ReplacementStrategy,main,try-catch,Exception,custom,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$ReplacementStrategy,fetchVersions,throws-declaration,"IOException, InterruptedException",propagate,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$VersionInfo,parseVersions,try-catch,Exception,custom,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$VersionInfo,filterEolVersions,try-catch,Exception,recover,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$VersionInfo,computeReplacement,try-catch,NumberFormatException,recover,,
rewrite-docker/src/test/java/org/openrewrite/docker/internal/EolImageDataGenerator.java,org.openrewrite.docker.internal.EolImageDataGenerator$VersionInfo,parseIntSafe,try-catch,NumberFormatException,recover,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/CSharpParser.java,org.openrewrite.csharp.CSharpParser,parseInputs,try-catch,IOException,wrap,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/CSharpParser.java,org.openrewrite.csharp.CSharpParser,writeString,throws-declaration,IOException,propagate,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/marker/AssemblyReferencesMarker.java,org.openrewrite.csharp.marker.AssemblyReferencesMarker$AssemblyReference,writeToFolder,throws-declaration,IOException,propagate,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/rpc/CSharpRewriteRpc.java,org.openrewrite.csharp.rpc.CSharpRewriteRpc$Builder,startProcess,try-catch,IOException,wrap,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/rpc/CSharpRewriteRpc.java,org.openrewrite.csharp.rpc.CSharpRewriteRpc$Builder,installTool,try-catch,IOException,wrap,,
rewrite-csharp/src/main/java/org/openrewrite/csharp/rpc/CSharpRewriteRpc.java,org.openrewrite.csharp.rpc.CSharpRewriteRpc$Builder,installTool,try-catch,InterruptedException,wrap,,
rewrite-csharp/src/test/java/org/openrewrite/csharp/CSharpRecipeTest.java,org.openrewrite.csharp.CSharpRecipeTest,verifyMethodTypeAttribution,throws-declaration,IOException,propagate,,
rewrite-csharp/src/test/java/org/openrewrite/csharp/CSharpRecipeTest.java,org.openrewrite.csharp.CSharpRecipeTest,parseSolutionWithRefs,throws-declaration,IOException,propagate,,
rewrite-csharp/src/test/java/org/openrewrite/csharp/CSharpRecipeTest.java,org.openrewrite.csharp.CSharpRecipeTest,directRecipeApplication,throws-declaration,IOException,propagate,,
rewrite-csharp/src/test/java/org/openrewrite/csharp/rpc/CSharpParseProjectTest.java,org.openrewrite.csharp.rpc.CSharpParseProjectTest,parseWorkingSetSolution,throws-declaration,IOException,propagate,,
rewrite-csharp/src/test/java/org/openrewrite/csharp/rpc/CSharpParseProjectTest.java,org.openrewrite.csharp.rpc.CSharpParseProjectTest,parseWorkingSetSolution,try-catch,Exception,printStackTrace,,
rewrite-csharp/build.gradle.kts,,findDotnet,try-catch,Exception,ignore,,
rewrite-core/src/main/java/org/openrewrite/Checksum.java,org.openrewrite.Checksum,checksum,try-catch,NoSuchAlgorithmException | IOException,wrap,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,CsvDataTableStore,try-catch,IOException,wrap,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,defaultOutputStream,try-catch,IOException,wrap,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,defaultInputStream,try-catch,IOException,wrap,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,readRows,try-catch,IOException,wrap,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,readRows,try-catch,IOException,ignore,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,createBucketWriter,try-catch,Exception,rethrow,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore,createBucketWriter,try-catch,IOException,ignore,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore$BucketWriter,writeRow,try-catch,NoSuchFieldException | IllegalAccessException,custom,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore$BucketWriter,close,try-catch,IOException,ignore,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore$RowMetadata,readDescriptor,throws-declaration,IOException,propagate,,
rewrite-core/src/main/java/org/openrewrite/CsvDataTableStore.java,org.openrewrite.CsvDataTableStore$RowMetadata,sha256Prefix,try-catch,NoSuchAlgorithmException,wrap,,
